[2018-12-26 00:00:36] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => news/home/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"6b2dd2a"}
[2018-12-26 00:15:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"1a742cf"}
[2018-12-26 00:15:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/manage/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"c81d181"}
[2018-12-26 00:15:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => question/list/standard/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"5d09483"}
[2018-12-26 00:15:57] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => / : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"be21e6f"}
[2018-12-26 00:15:57] slim-app.INFO: Slim-Skeleton '/' route [] {"uid":"be21e6f"}
[2018-12-26 00:15:58] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => commodity-standard/api/get : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"76a8ccc"}
[2018-12-26 00:16:02] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => commodity-standard/api/get/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"be3f4fb"}
[2018-12-26 00:16:25] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => commodity-standard/api/get/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"65d8689"}
[2018-12-26 00:16:42] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => commodity-standard/api/get/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"a0b1f64"}
[2018-12-26 00:16:56] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => commodity-standard/api/get/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"9e099b9"}
[2018-12-26 00:22:14] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => commodity-standard/api/get/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"094b8c1"}
[2018-12-26 00:22:14] slim-app.ERROR: Exception ::  {"error_msg":"[object] (Illuminate\\Database\\QueryException(code: 23000): SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'caller_name' cannot be null (SQL: insert into `Api_Caller` (`caller_name`, `api_called`, `call_datetime`) values (, -, 2018-12-26 00:22:14)) at /Applications/XAMPP/xamppfiles/htdocs/acfs/services/vendor/illuminate/database/Connection.php:647, PDOException(code: 23000): SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'caller_name' cannot be null at /Applications/XAMPP/xamppfiles/htdocs/acfs/services/vendor/illuminate/database/Connection.php:449)"} {"uid":"094b8c1"}
[2018-12-26 00:22:31] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => commodity-standard/api/get/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"e2d273f"}
[2018-12-26 00:24:36] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"06013e4"}
[2018-12-26 00:24:36] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"0b3568b"}
[2018-12-26 00:32:32] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"fc9a991"}
[2018-12-26 00:32:32] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"10fdaec"}
[2018-12-26 00:32:52] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"b0ee171"}
[2018-12-26 00:32:52] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"1512f81"}
[2018-12-26 00:34:59] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"c436045"}
[2018-12-26 00:34:59] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"cf39b03"}
[2018-12-26 00:35:09] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"422c8a8"}
[2018-12-26 00:35:09] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"5b68f6a"}
[2018-12-26 00:35:30] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"9277e0b"}
[2018-12-26 00:35:30] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"f1d39ca"}
[2018-12-26 00:36:12] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"3fde499"}
[2018-12-26 00:36:12] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"d6758a0"}
[2018-12-26 00:36:22] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"eb0e148"}
[2018-12-26 00:36:22] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"19a9fcf"}
[2018-12-26 01:47:08] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"df9ca9f"}
[2018-12-26 01:47:08] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"480c60c"}
[2018-12-26 01:47:58] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"87023ec"}
[2018-12-26 01:47:59] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"fa4a110"}
[2018-12-26 01:47:59] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"d98c13a"}
[2018-12-26 01:48:06] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/update/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"e5941a8"}
[2018-12-26 01:48:06] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"01c9f82"}
[2018-12-26 01:48:14] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"9730fcf"}
[2018-12-26 01:48:14] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"f5dc650"}
[2018-12-26 01:48:14] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"b9b210d"}
[2018-12-26 01:49:30] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"764a291"}
[2018-12-26 01:49:30] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"65d0069"}
[2018-12-26 01:49:30] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"163b1fc"}
[2018-12-26 01:49:42] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"85c5e77"}
[2018-12-26 01:49:42] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"b14e49f"}
[2018-12-26 01:49:42] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"6768d95"}
[2018-12-26 01:50:01] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"3f57960"}
[2018-12-26 01:50:01] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"d85f489"}
[2018-12-26 01:50:01] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"51eb80b"}
[2018-12-26 01:50:04] slim-app.INFO: IP => 127.0.0.1 : METHOD => DELETE : ACTION => footer-link/delete/1 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"e038403"}
[2018-12-26 01:50:05] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"05fb364"}
[2018-12-26 01:51:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"75c05cd"}
[2018-12-26 01:51:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"84c4484"}
[2018-12-26 01:51:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"e557736"}
[2018-12-26 01:51:20] slim-app.INFO: IP => 127.0.0.1 : METHOD => DELETE : ACTION => footer-link/delete/1 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"741cce4"}
[2018-12-26 01:51:22] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"27bdf9b"}
[2018-12-26 01:51:37] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"710b460"}
[2018-12-26 01:51:37] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"8d43115"}
[2018-12-26 01:51:37] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"991c18b"}
[2018-12-26 01:51:40] slim-app.INFO: IP => 127.0.0.1 : METHOD => DELETE : ACTION => footer-link/delete/1 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"69f0a9d"}
[2018-12-26 01:51:41] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"aeb6d4d"}
[2018-12-26 01:52:10] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"06c2411"}
[2018-12-26 01:52:11] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"ac0a61c"}
[2018-12-26 01:52:11] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"5715680"}
[2018-12-26 01:52:13] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/delete/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"360391a"}
[2018-12-26 01:52:13] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"de511a9"}
[2018-12-26 01:52:36] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/update/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"e99dea6"}
[2018-12-26 01:52:36] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"218d2ba"}
[2018-12-26 01:53:02] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/update/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"0855b02"}
[2018-12-26 01:53:02] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"20e0c02"}
[2018-12-26 01:53:29] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => slideshow/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"7e2afde"}
[2018-12-26 01:53:29] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => menu/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"b07cfb3"}
[2018-12-26 01:53:29] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => footer-link/list/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"d9392a4"}
[2018-12-26 02:01:41] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => news/home/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15 [] {"uid":"f8f017b"}
